run_number,fill_number,hlt_key,l1_hlt_mode,era,b_field,energy
362727,8491,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362726,8491,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362725,8491,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362724,8491,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362723,8491,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362722,8491,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362721,8491,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362720,8491,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362719,8491,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,1793.0
362718,8490,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362717,8490,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362716,8490,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,59.0
362710,8490,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,59.0
362709,8490,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,59.0
362708,8490,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,59.0
362706,8490,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,59.0
362703,8490,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,3494.0
362701,8490,,cosmics2022,Run2022G,3.8,4888.0
362698,8489,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362697,8489,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362696,8489,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362695,8489,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362694,8489,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,1570.0
362693,8489,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362692,8489,,circulating2022,Run2022G,3.8,450.0
362691,8489,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,59.0
362690,8488,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6799.0
362689,8488,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,1903.0
362688,8487,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362687,8487,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362686,8487,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362685,8486,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6799.0
362683,8486,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,1794.0
362682,8486,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362681,8486,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,1277.0
362680,8485,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362679,8484,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362678,8484,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362677,8484,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362676,8484,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362675,8484,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362673,8484,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,7864.0
362672,8484,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,7864.0
362669,8484,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362668,8484,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362667,8484,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362665,8484,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362662,8484,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,59.0
362658,8484,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,3254.0
362657,8484,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362656,8484,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362655,8484,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362654,8484,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362653,8484,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362652,8483,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362651,8483,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6635.0
362650,8482,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362649,8482,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,59.0
362648,8482,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6799.0
362647,8481,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362646,8480,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,450.0
362645,8480,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362644,8479,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6799.0
362643,8479,/cdaq/special/2022/SpecialHLTPhysics/v2.0/HLT/V2,BSRT2022,Run2022G,3.8,6799.0
362642,8479,/cdaq/special/2022/SpecialHLTPhysics/v2.0/HLT/V2,BSRT2022,Run2022G,3.8,6799.0
362640,8478,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362639,8478,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362632,8477,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362631,8477,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,265.0
362629,8477,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,2512.0
362628,8476,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,450.0
362625,8475,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,59.0
362624,8475,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,59.0
362623,8475,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,1374.0
362622,8475,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,3199.0
362620,8475,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6103.0
362618,8474,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362617,8474,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362616,8474,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362615,8474,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362614,8474,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362613,8474,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6800.0
362612,8474,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,1931.0
362611,8474,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362609,8474,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,5567.0
362608,,,cosmics2022,Run2022G,3.8,6799.0
362607,8473,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362604,8473,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362602,8473,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,450.0
362601,8473,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,450.0
362600,8471,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,4276.0
362599,8471,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,6529.0
362597,8471,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362596,8471,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362595,8471,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,3124.0
362594,8471,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,1518.0
362592,8471,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362589,8471,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362587,8471,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,450.0
362586,8471,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,59.0
362585,8471,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,5258.0
362584,8470,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6799.0
362583,8470,/cdaq/special/2022/SpecialHLTPhysics/v1.0/HLT/V12,special2022,Run2022G,3.8,6799.0
362582,8470,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362581,8470,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,4593.0
362579,8469,/cdaq/special/2022/SpecialHLTPhysics/v1.0/HLT/V12,special2022,Run2022G,3.8,6799.0
362578,8469,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,2776.0
362576,8469,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,583.0
362575,8469,/cdaq/special/2022/SpecialHLTPhysics/v1.0/HLT/V12,special2022,Run2022G,3.8,450.0
362574,8469,/cdaq/special/2022/SpecialHLTPhysics/v1.0/HLT/V12,special2022,Run2022G,3.8,450.0
362573,8469,/cdaq/special/2022/SpecialHLTPhysics/v1.0/HLT/V12,special2022,Run2022G,3.8,450.0
362572,8469,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,3313.0
362571,8468,/cdaq/special/2022/SpecialHLTPhysics/v2.0/HLT/V2,BSRT2022,Run2022G,3.8,3567.0
362570,8467,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362569,8467,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362568,8467,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362567,8467,/cdaq/special/2022/SpecialHLTPhysics/v2.0/HLT/V1,BSRT2022,Run2022G,3.8,7864.0
362560,8467,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362559,8467,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362558,8467,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362557,8467,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,testingL1T,Run2022G,3.8,7864.0
362550,8467,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,7864.0
362548,8467,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,7864.0
362544,8467,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,testingL1T,Run2022G,3.8,7864.0
362535,8467,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362534,8467,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,7864.0
362532,8467,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,59.0
362531,8467,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,59.0
362529,8466,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6799.0
362528,8466,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362527,8466,,collisions2022,Run2022G,3.8,6799.0
362526,8466,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362525,8465,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6799.0
362524,8465,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362523,8465,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,1913.0
362522,8465,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362521,8464,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6716.0
362519,8464,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,6744.0
362517,8464,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362516,8464,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362515,8464,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6799.0
362514,8463,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,1125.0
362513,8463,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362511,8463,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362510,8463,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362509,8463,/cdaq/special/2022/SpecialHLTPhysics/v2.0/HLT/V1,VdM2022,Run2022G,3.8,450.0
362507,8463,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362506,8463,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362503,8462,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362502,8462,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,6799.0
362501,8462,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6799.0
362500,8462,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6799.0
362497,8462,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362495,8462,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362494,8462,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362493,8462,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,450.0
362489,8462,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,59.0
362488,8462,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,5529.0
362487,8461,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362485,8461,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362484,8461,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362482,8461,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,450.0
362471,8461,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6766.0
362469,8460,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6799.0
362468,8460,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6799.0
362464,8460,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V2,cosmics2022,Run2022G,3.8,6799.0
362462,8460,/cdaq/circulating/2022/v4.5/HLT/V2,circulating2022,Run2022G,3.8,6799.0
362459,8460,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V13,collisions2022,Run2022G,3.8,6800.0
362457,8460,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V12,collisions2022,Run2022G,3.8,6800.0
362452,8460,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V12,collisions2022,Run2022G,3.8,6799.0
362451,8460,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362448,8460,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362447,8460,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,1040.0
362446,8458,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,59.0
362445,8458,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,59.0
362444,8457,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,6799.0
362443,8457,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362442,8457,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362441,8457,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362440,8456,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,6799.0
362439,8456,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V12,collisions2022,Run2022G,3.8,6800.0
362438,8456,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V10,collisions2022,Run2022G,3.8,6799.0
362437,8456,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V9,collisions2022,Run2022G,3.8,6800.0
362436,8456,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V9,collisions2022,Run2022G,3.8,6800.0
362435,8456,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V9,collisions2022,Run2022G,3.8,6800.0
362434,8456,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V9,collisions2022,Run2022G,3.8,6800.0
362433,8456,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V9,collisions2022,Run2022G,3.8,6800.0
362431,8456,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362430,8456,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V9,collisions2022,Run2022G,3.8,450.0
362429,8455,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362427,8455,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V9,collisions2022,Run2022G,3.8,450.0
362426,8455,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V9,collisions2022,Run2022G,3.8,450.0
362425,8455,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362421,8455,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362418,8455,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,450.0
362417,8445,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362416,8445,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,450.0
362415,8442,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362414,8442,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,450.0
362413,8440,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362412,8439,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,6799.0
362411,8439,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V9,collisions2022,Run2022G,3.8,6800.0
362410,8439,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362409,8439,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362408,8439,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,450.0
362406,8434,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362405,8434,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,3627.0
362404,8433,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362403,8432,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,6799.0
362402,8432,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V9,collisions2022,Run2022G,3.8,6800.0
362401,8432,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V9,collisions2022,Run2022G,3.8,3882.0
362400,8432,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362399,8432,/cdaq/physics/Run2022/2e34/v1.5.0/HLT/V9,collisions2022,Run2022G,3.8,450.0
362398,8429,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362390,8429,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362389,8429,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,5740.0
362388,8427,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,450.0
362386,8426,/cdaq/cosmic/commissioning2022/CRAFT/v4.3/HLT/V1,cosmics2022,Run2022G,3.8,6799.0
362385,8426,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,4641.0
362384,8426,/cdaq/circulating/2022/v4.5/HLT/V1,circulating2022,Run2022G,3.8,1419.0
