run_number,fill_number,hlt_key,l1_hlt_mode,era,b_field,energy
398760,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398759,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398758,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398756,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398755,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398754,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398753,11233,,cosmics2025,Run2025G,3.8,0.0
398752,11233,,cosmics2025,Run2025G,3.8,0.0
398750,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398745,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398743,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398742,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398741,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398740,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398739,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398738,11233,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398736,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398735,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,447.0
398734,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,3565.0
398733,11233,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,2975.0
398732,11232,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,59.0
398731,11231,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398730,11231,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398729,11231,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398728,11231,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398727,11231,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398725,11231,,cosmics2025,Run2025G,3.8,0.0
398724,11231,,cosmics2025,Run2025G,3.8,0.0
398722,11231,,cosmics2025,Run2025G,3.8,0.0
398706,11231,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398703,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398700,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398698,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398696,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,0.0
398695,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,3.0
398693,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,21.0
398689,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,47.0
398688,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,59.0
398687,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,59.0
398686,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,59.0
398685,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,59.0
398684,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,6520.0
398683,11230,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V3,collisions2025,Run2025G,3.8,6799.0
398682,11230,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V3,collisions2025,Run2025G,3.8,6799.0
398681,11230,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V3,collisions2025,Run2025G,3.8,6799.0
398680,11230,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V3,collisions2025,Run2025G,3.8,6799.0
398679,11230,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V3,collisions2025,Run2025G,3.8,6799.0
398678,11230,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V3,collisions2025,Run2025G,3.8,6799.0
398677,11230,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V3,collisions2025,Run2025G,3.8,6799.0
398676,11230,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V3,collisions2025,Run2025G,3.8,6799.0
398675,11230,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V3,collisions2025,Run2025G,3.8,6799.0
398674,11230,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V3,collisions2025,Run2025G,3.8,6799.0
398673,11230,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398670,11230,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398669,11230,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V2,collisions2025,Run2025G,3.8,450.0
398668,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398667,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,59.0
398666,11230,,cosmics2025,Run2025G,3.8,59.0
398665,11230,,collisions2025,Run2025G,3.8,59.0
398664,11230,,collisions2025,Run2025G,3.8,59.0
398661,11230,,collisions2025,Run2025G,3.8,59.0
398659,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,59.0
398656,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,59.0
398655,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,59.0
398652,11230,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,3805.0
398650,11229,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398649,11229,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398648,11229,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398647,11229,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398645,11229,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,474.0
398644,11229,,circulating2025,Run2025G,3.8,450.0
398638,11229,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398634,11229,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,3016.0
398633,11229,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,5028.0
398632,11229,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,6713.0
398631,11228,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398630,11228,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398628,11228,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398627,11228,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398626,11228,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398624,11228,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398623,11228,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398622,11228,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398615,11228,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398613,11228,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398612,11228,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,450.0
398611,11228,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,450.0
398609,11228,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,174.0
398608,11228,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,59.0
398605,11228,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,59.0
398600,11227,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398599,11227,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398598,11227,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,450.0
398596,11226,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,6002.0
398595,11226,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398594,11226,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398593,11226,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398591,11226,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,2754.0
398589,11226,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398587,11226,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398581,11226,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,450.0
398576,11226,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398574,11226,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398571,11226,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398570,11226,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398569,11226,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398568,11226,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398567,11226,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398566,11226,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398565,11225,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398564,11224,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398561,11224,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,59.0
398560,11224,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,4411.0
398559,11223,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,6695.0
398558,11223,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398556,11223,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398551,11223,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,857.0
398549,11222,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398548,11222,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398547,11222,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398546,11222,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398545,11222,,cosmics2025,Run2025G,3.8,59.0
398544,11222,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,64.0
398543,11222,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,3894.0
398542,11222,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,6705.0
398541,11221,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398540,11221,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398539,11221,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398538,11221,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398536,11221,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,639.0
398535,11221,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398534,11221,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398532,11221,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398531,11221,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398527,11221,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398524,11221,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,59.0
398521,11221,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,2835.0
398520,11221,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,4669.0
398517,11220,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398516,11220,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398515,11220,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398513,11220,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,2296.0
398512,11220,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398510,11220,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,2817.0
398506,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,7864.0
398503,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,7864.0
398502,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,7864.0
398501,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,7864.0
398496,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,7864.0
398494,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,7864.0
398493,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,7864.0
398491,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,7864.0
398488,11218,,cosmics2025,Run2025G,3.8,7864.0
398482,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,7864.0
398481,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,7864.0
398480,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,7864.0
398479,11218,,cosmics2025,Run2025G,3.8,7864.0
398475,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,2032.0
398472,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,5737.0
398470,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,6799.0
398465,11218,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398464,11218,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398462,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,3281.0
398461,11218,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,6798.0
398460,11217,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398459,11217,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398458,11217,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398457,11217,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398456,11217,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,2540.0
398455,11217,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,4879.0
398454,11217,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,6510.0
398453,11216,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398452,11216,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398450,11216,,cosmics2025,Run2025G,3.8,450.0
398449,11216,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398445,11216,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398444,11216,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398443,11216,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,450.0
398442,11216,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398441,11216,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398440,11215,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398439,11215,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398437,11215,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398436,11215,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398434,11215,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398430,11215,/cdaq/circulating/2025/v1.3.2/HLT/V1,circulating2025,Run2025G,3.8,450.0
398429,11215,/cdaq/cosmic/commissioning2025/v1.3.2/HLT/V1,cosmics2025,Run2025G,3.8,6609.0
398428,11214,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
398427,11214,/cdaq/physics/Run2025/2e34/v1.3.5/HLT/V1,collisions2025,Run2025G,3.8,6799.0
